0.46457331302794913	0.5398359671708712	0.12206371605578743	3
0.3687180217588991	0.3150214186875509	0.7979179171380834	1
0.10047878342993	0.22524410295941807	0.11391374093242233	2
0.3081086411096381	0.4191382341773638	0.6532757777120698	3
0.37354968062844435	0.5498507147617261	0.32103017007591655	3
0.019436196903794112	0.22385075176096542	0.34051539193831776	2
0.43968095712861416	0.5949792223457814	0.1768206421181791	3
0.15332025900321014	0.6170547659011759	0.9776936556023188	3
0.8443241703461045	0.6023661634977264	0.5744767496419004	1
0.12281835811247575	0.18783835003660962	0.01434759180599648	2
0.06707350476044394	0.4661475364266832	0.6969553713759938	3
0.16807818303331762	0.14550008224443312	0.5235082724401707	2
0.4861569138737633	0.209926322277046	0.4756625063962167	1
0.3117460804399987	0.5590650072332557	0.4000676361176868	3
0.6986841672783847	0.3766724289556047	0.09036267949982327	1
0.10098276598775104	0.26832398082751047	0.5503408069472799	2
0.7568065035662244	0.4369243039063978	0.5017490369525739	1
0.2683049751843371	0.2035744037732723	0.12142394684485777	1
0.18484108115214795	0.3250498378319517	0.720044311690366	2
0.43579152651934305	0.41840489395726416	0.2852178490888306	3
0.06465219725439067	0.05368393634046642	0.6959532236636704	2
0.4490594151611101	0.5178577975825156	0.9350250625457033	3
0.08194099021616469	0.14587538073006	0.015123695599698058	2
0.4247477348175254	0.2537559366689661	0.01742662868184525	3
0.05404665125502613	0.08804251030947473	0.015901569972396678	2
0.35400392229903693	0.10812850820548957	0.9469333866867806	1
0.29034873401772704	0.553253162897182	0.6257173058161751	3
0.4101212844981539	0.3842740995429638	0.6390338304528965	3
0.2575022186188687	0.5131138163047043	0.060529603785733986	3
0.751668072704962	0.46186470716655664	0.20634091554279166	1
0.30394530693633387	0.4305033583980075	0.32317847259232246	3
0.12383727937067918	0.0	0.31750907864380734	2
0.0	0.27520646077466365	0.6263228438331621	2
0.35858358988967165	0.4380947036162549	0.9581246263340577	3
0.2697292737173096	0.06302012553067497	0.8469783003740055	1
0.46469383059612374	0.6728506226460489	0.4100531114679812	3
0.22142364116441884	0.48316752113079614	0.7715250764152387	3
0.36401783660008985	0.3805229789894513	0.7192115493687592	3
0.5969235151687794	0.30198320224974495	0.010064561212161989	1
0.20241473382051647	0.6053818405152092	0.3508679673339979	3
0.37169809253558006	0.13894524155603505	0.34260762611981743	1
0.4805911934526092	0.11416421228021961	0.5387175460247255	1
0.29085271657554806	0.2879855869319834	0.2862784259080562	3
0.48649655429316446	0.3454583601048006	0.7402041241506387	3
0.18268272106756653	0.2000060804951435	0.7519849666039293	2
0.08899674602565928	0.566471308452285	0.6467482431429903	3
0.46834222606904563	0.5574646228235879	0.6886247971949309	3
0.6141356151326242	0.17089284183747783	0.2912661469427118	1
0.11978350662298817	0.0	0.06274872946202138	2
0.1985362593538067	0.3794409185486604	0.5333237722067494	3
0.12349763895127804	0.16085715669259112	0.5978236042968413	2
0.17855225532194624	0.0	0.21620835229328347	2
0.3086126236674592	0.6625766413668036	0.7625966367261761	3
0.4487964677396382	0.49268808508333595	0.7143920333388223	3
0.34714537705564624	0.34551753976665334	0.39514247554092663	3
0.604384648253043	0.21552965152022657	0.610871000926013	1
0.1927733283665487	0.01751144359224563	0.09590400156755262	2
0.02040033744919089	0.15772211649607262	0.33876842066124047	2
0.625453310398475	0.027404629082864864	0.3581049138878905	1
